row_id,doc_id,sent_id,text_raw,text_norm,quarter_end,cik,prev_text_raw,prev_text_norm,text_len_chars,short_sentence,heuristic_needs_context,proxy_label_main,proxy_flag_mixed_ab,proxy_c_subtype,legacy_hint_impact,legacy_hint_remediation,legacy_hint_attestation,legacy_hint_find_opinion,legacy_hint_find_remedia_header,legacy_hint_remedia_start_seq,legacy_ab,legacy_negative,split,pred_label,prob_ISSUE,prob_REMEDIATION,prob_OTHER,prob_max,margin_top2,review_flag,auto_accept,model_version,label_main,flag_mixed_ab,flag_needs_context,c_subtype,annotator,label_version,note
68,0000910638_2007_4,31,each of the material weaknesses described above could result in a material misstatement to the annual or interim consolidated financial statements that would not be prevented or detected.,each of the material weaknesses described above could result in a material misstatement to the annual or interim consolidated financial statements that would not be prevented or detected,2007-12-31,910638,"while we believe that this material weakness has subsequently been fully remediated, our testing for periods subsequent to december 31, 2007 is not yet complete.",while we believe that this material weakness has subsequently been fully remediated our testing for periods subsequent to <month> <num> <year> is not yet complete,186,0,0,OTHER,1,effect,1,1,0,False,False,6.0,1,0,test,ISSUE,0.9344000282620474,0.0019232166545142,0.0636767550834385,0.9344000282620474,0.8707232731786088,0,1,e5_logreg,ISSUE,0,0,other,worker_batch_013,guideline_v1_1_issue_reaudit_round3,
351,0000914712_2018_4,11,"in its evaluation of the effectiveness of its internal control over financial reporting as of july 31, 2018, management determined that the company did not maintain effective internal controls over the assessment, timely review and evaluation of a material complex non-routine transaction, specifically relating to the company’s accrued pricing liability.",in its evaluation of the effectiveness of its internal control over financial reporting as of <month> <num> <year> management determined that the company did not maintain effective internal controls over the assessment timely review and evaluation of a material complex non routine transaction specifically relating to the company s accrued pricing liability,2018-07-31,914712,"a description of the acquisition, as well as the balances included in the consolidated statement of operations for the fiscal year ended july 31, 2018, are discussed in note 6 of the consolidated financial statements.",a description of the acquisition as well as the balances included in the consolidated statement of operations for the fiscal year ended <month> <num> <year> are discussed in note <num> of the consolidated financial statements,358,0,0,OTHER,0,status,0,0,0,True,False,15.0,0,1,trainval,ISSUE,0.6270746770926436,0.0082156246237742,0.3647096982835821,0.6270746770926436,0.2623649788090615,0,1,e5_logreg,ISSUE,0,0,other,worker_batch_013,guideline_v1_1_issue_reaudit_round3,
359,0000914712_2018_4,20,"remediation of previously reported material weaknesses in internal control over financial reporting as previously disclosed in the company’s form 10-k for the year ended july 31, 2017 and form 10-q for the three months ended of october 31, 2017, management identified that the company did not maintain effective internal controls over the financial statement close process for the company’s e-business operating segment.",remediation of previously reported material weaknesses in internal control over financial reporting as previously disclosed in the company s form <num> k for the year ended <month> <num> <year> and form <num> q for the three months ended of <month> <num> <year> management identified that the company did not maintain effective internal controls over the financial statement close process for the company s e business operating segment,2018-07-31,914712,we will also revise our current risk assessment process to identify potential non-routine transactions that need to be monitored and incorporated under the planned new formal process.,we will also revise our current risk assessment process to identify potential non routine transactions that need to be monitored and incorporated under the planned new formal process,435,0,0,REMEDIATION,0,other,0,1,0,True,True,15.0,0,0,trainval,ISSUE,0.6384769586597306,0.0044470364215296,0.3570760049187398,0.6384769586597306,0.2814009537409908,0,1,e5_logreg,ISSUE,0,0,other,worker_batch_013,guideline_v1_1_issue_reaudit_round3,
360,0000914712_2018_4,21,"in addition to this, as previously disclosed in the company’s form 10-q for the three and nine months ended april 30, 2018, the company determined that it did not design effective controls related to the review of the fair value adjustments used in the calculation of our income tax provision and failed to recognize the tax expense associated with an estimate for non-routine transactions.",in addition to this as previously disclosed in the company s form <num> q for the three and nine months ended <month> <num> <year> the company determined that it did not design effective controls related to the review of the fair value adjustments used in the calculation of our income tax provision and failed to recognize the tax expense associated with an estimate for non routine transactions,2018-07-31,914712,"remediation of previously reported material weaknesses in internal control over financial reporting as previously disclosed in the company’s form 10-k for the year ended july 31, 2017 and form 10-q for the three months ended of october 31, 2017, management identified that the company did not maintain effective internal controls over the financial statement close process for the company’s e-business operating segment.",remediation of previously reported material weaknesses in internal control over financial reporting as previously disclosed in the company s form <num> k for the year ended <month> <num> <year> and form <num> q for the three months ended of <month> <num> <year> management identified that the company did not maintain effective internal controls over the financial statement close process for the company s e business operating segment,396,0,0,OTHER,1,background,1,1,0,True,False,15.0,1,0,trainval,ISSUE,0.9057934695503222,0.0047972574749286,0.0894092729747492,0.9057934695503222,0.8163841965755729,0,1,e5_logreg,ISSUE,0,0,other,worker_batch_013,guideline_v1_1_issue_reaudit_round3,
1415,0000918251_2019_4,6,"this was determined based on the aggregation of internal control deficiencies related to the implementation, design, maintenance and operating effectiveness of various transaction level and monitoring controls.",this was determined based on the aggregation of internal control deficiencies related to the implementation design maintenance and operating effectiveness of various transaction level and monitoring controls,2019-03-31,918251,"management’s assessment of and conclusion on the effectiveness of internal control over financial reporting did not include the internal controls of recently acquired d&v electronics usa and dixie electric, ltd, which are included in the 2019 consolidated financial statements of the company and constituted 2% and 2% of total and net assets, respectively, as of march 31, 2019, and 1% and 10% of revenues and net loss, respectively, for the year then ended.",management s assessment of and conclusion on the effectiveness of internal control over financial reporting did not include the internal controls of recently acquired d v electronics usa and dixie electric ltd which are included in the <year> consolidated financial statements of the company and constituted <num> and <num> of total and net assets respectively as of <month> <num> <year> and <num> and <num> of revenues and net loss respectively for the year then ended,207,0,1,OTHER,0,background,0,0,0,False,False,14.0,0,1,trainval,ISSUE,0.7851971157583196,0.0944968339448532,0.120306050296827,0.7851971157583196,0.6648910654614926,0,1,e5_logreg,OTHER,0,1,background,worker_batch_013,guideline_v1_1_issue_reaudit_round3,Background explanation of how the assessment was determined from aggregated deficiencies.
1416,0000918251_2019_4,7,these deficiencies largely have arisen during fiscal 2019 because of growth in the company via recent acquisitions.,these deficiencies largely have arisen during fiscal <year> because of growth in the company via recent acquisitions,2019-03-31,918251,"this was determined based on the aggregation of internal control deficiencies related to the implementation, design, maintenance and operating effectiveness of various transaction level and monitoring controls.",this was determined based on the aggregation of internal control deficiencies related to the implementation design maintenance and operating effectiveness of various transaction level and monitoring controls,116,1,1,OTHER,0,background,0,0,0,False,False,14.0,0,1,trainval,ISSUE,0.6676507363630138,0.0818973857101048,0.2504518779268813,0.6676507363630138,0.4171988584361324,0,1,e5_logreg,OTHER,0,1,background,worker_batch_013,guideline_v1_1_issue_reaudit_round3,Background cause statement attributing the deficiencies to recent acquisition growth.
1417,0000918251_2019_4,8,the material weakness identified specifically resulted in the following.,the material weakness identified specifically resulted in the following,2019-03-31,918251,these deficiencies largely have arisen during fiscal 2019 because of growth in the company via recent acquisitions.,these deficiencies largely have arisen during fiscal <year> because of growth in the company via recent acquisitions,71,1,0,ISSUE,0,other,1,0,0,False,False,14.0,0,0,trainval,ISSUE,0.6862587786480798,0.0054935502473541,0.3082476711045659,0.6862587786480798,0.3780111075435139,0,1,e5_logreg,OTHER,0,1,status,worker_batch_013,guideline_v1_1_issue_reaudit_round3,Lead-in to the specific weaknesses listed below.
1418,0000918251_2019_4,9,"(1)we did not perform a sufficient review of certain accounting policies and lacked oversight of the compliance with those policies which resulted in inconsistent application, inadequate analysis and deficient documentation to support the financial statement presentation and disclosures over certain accounts, including inventory.",<num> we did not perform a sufficient review of certain accounting policies and lacked oversight of the compliance with those policies which resulted in inconsistent application inadequate analysis and deficient documentation to support the financial statement presentation and disclosures over certain accounts including inventory,2019-03-31,918251,the material weakness identified specifically resulted in the following.,the material weakness identified specifically resulted in the following,331,0,0,ISSUE,0,other,1,0,0,False,False,14.0,0,0,trainval,ISSUE,0.9851048024513896,0.0062672845597615,0.0086279129888489,0.9851048024513896,0.9764768894625404,0,1,e5_logreg,ISSUE,0,0,other,worker_batch_013,guideline_v1_1_issue_reaudit_round3,
1419,0000918251_2019_4,10,"(2)our lack of sufficient technical accounting resources resulted in a lack of adequate oversight of our subsidiary, d&v electronics ltd.’s (“d&v”) process level controls.",<num> our lack of sufficient technical accounting resources resulted in a lack of adequate oversight of our subsidiary d v electronics ltd s d v process level controls,2019-03-31,918251,"(1)we did not perform a sufficient review of certain accounting policies and lacked oversight of the compliance with those policies which resulted in inconsistent application, inadequate analysis and deficient documentation to support the financial statement presentation and disclosures over certain accounts, including inventory.",<num> we did not perform a sufficient review of certain accounting policies and lacked oversight of the compliance with those policies which resulted in inconsistent application inadequate analysis and deficient documentation to support the financial statement presentation and disclosures over certain accounts including inventory,167,0,0,ISSUE,0,other,1,0,0,False,False,14.0,0,0,trainval,ISSUE,0.9591017863630305,0.0091277465299361,0.0317704671070334,0.9591017863630305,0.9273313192559968,0,1,e5_logreg,ISSUE,0,0,other,worker_batch_013,guideline_v1_1_issue_reaudit_round3,
1422,0000918251_2019_4,13,"accordingly, within the current year, we performed our first comprehensive assessment of the design and effectiveness of internal controls at d&v and determined that d&v did not adequately identify, design and implement appropriate transaction-level controls for certain processes, including d&v’s revenue recognition and inventory accounting processes.",accordingly within the current year we performed our first comprehensive assessment of the design and effectiveness of internal controls at d v and determined that d v did not adequately identify design and implement appropriate transaction level controls for certain processes including d v s revenue recognition and inventory accounting processes,2019-03-31,918251,"prior to fiscal year 2019, d&v was not included in assessments of the effectiveness of our internal control over financial reporting as the securities and exchange commission (sec) rules provide companies up to one year to assess controls at an acquired entity.",prior to fiscal year <year> d v was not included in assessments of the effectiveness of our internal control over financial reporting as the securities and exchange commission sec rules provide companies up to one year to assess controls at an acquired entity,348,0,1,OTHER,0,background,0,0,0,False,False,14.0,0,1,trainval,ISSUE,0.853148261889095,0.0499140058866899,0.096937732224215,0.853148261889095,0.7562105296648799,0,1,e5_logreg,ISSUE,0,0,other,worker_batch_013,guideline_v1_1_issue_reaudit_round3,
1423,0000918251_2019_4,14,"as a result of the lack of technical accounting resources, we were unable to remediate the deficiencies at d&v prior to march 31, 2019.",as a result of the lack of technical accounting resources we were unable to remediate the deficiencies at d v prior to <month> <num> <year>,2019-03-31,918251,"accordingly, within the current year, we performed our first comprehensive assessment of the design and effectiveness of internal controls at d&v and determined that d&v did not adequately identify, design and implement appropriate transaction-level controls for certain processes, including d&v’s revenue recognition and inventory accounting processes.",accordingly within the current year we performed our first comprehensive assessment of the design and effectiveness of internal controls at d v and determined that d v did not adequately identify design and implement appropriate transaction level controls for certain processes including d v s revenue recognition and inventory accounting processes,139,1,1,REMEDIATION,0,other,0,1,0,False,True,14.0,0,0,trainval,ISSUE,0.8801623973417909,0.0010208965182231,0.1188167061399859,0.8801623973417909,0.761345691201805,0,1,e5_logreg,OTHER,0,0,status,worker_batch_013,guideline_v1_1_issue_reaudit_round3,Status-only statement that the deficiencies could not be remediated by quarter-end.
1424,0000918251_2019_4,15,"the deficiencies resulted in the recording of immaterial adjustments in the fiscal year ended march 31, 2019.",the deficiencies resulted in the recording of immaterial adjustments in the fiscal year ended <month> <num> <year>,2019-03-31,918251,"as a result of the lack of technical accounting resources, we were unable to remediate the deficiencies at d&v prior to march 31, 2019.",as a result of the lack of technical accounting resources we were unable to remediate the deficiencies at d v prior to <month> <num> <year>,114,1,0,OTHER,1,effect,1,1,0,False,False,14.0,1,0,trainval,ISSUE,0.8954207575408498,0.0020527333761259,0.1025265090830241,0.8954207575408498,0.7928942484578256,0,1,e5_logreg,OTHER,0,0,effect,worker_batch_013,guideline_v1_1_issue_reaudit_round3,Effect-only statement that the deficiencies resulted in immaterial adjustments.
