row_id,label_main,flag_mixed_ab,flag_needs_context,c_subtype,annotator,label_version,note
124,ISSUE,0,0,other,worker_batch_028,guideline_v1_1_issue_reaudit_round3,
125,ISSUE,0,0,other,worker_batch_028,guideline_v1_1_issue_reaudit_round3,
126,ISSUE,0,0,other,worker_batch_028,guideline_v1_1_issue_reaudit_round3,
127,ISSUE,0,0,other,worker_batch_028,guideline_v1_1_issue_reaudit_round3,
128,ISSUE,0,0,other,worker_batch_028,guideline_v1_1_issue_reaudit_round3,
129,ISSUE,0,0,other,worker_batch_028,guideline_v1_1_issue_reaudit_round3,
134,ISSUE,0,0,other,worker_batch_028,guideline_v1_1_issue_reaudit_round3,
135,ISSUE,0,0,other,worker_batch_028,guideline_v1_1_issue_reaudit_round3,
159,ISSUE,0,0,other,worker_batch_031,guideline_v1_1_issue_reaudit_round3,
160,ISSUE,0,0,other,worker_batch_031,guideline_v1_1_issue_reaudit_round3,
161,ISSUE,0,0,other,worker_batch_003,guideline_v1_1_issue_reaudit_round3,
166,ISSUE,0,1,background,worker_batch_005,guideline_v1_1_issue_reaudit_round3,Lead-in to the specific weakness described next.
167,ISSUE,0,1,background,worker_batch_005,guideline_v1_1_issue_reaudit_round3,Heading-style fragment naming the weakness.
168,ISSUE,0,0,background,worker_batch_005,guideline_v1_1_issue_reaudit_round3,
169,ISSUE,0,1,effect,worker_batch_005,guideline_v1_1_issue_reaudit_round3,Deictic reference to the material weakness and its misstatement effect.
179,ISSUE,0,0,other,worker_batch_028,guideline_v1_1_issue_reaudit_round3,
180,ISSUE,0,0,other,worker_batch_028,guideline_v1_1_issue_reaudit_round3,
181,OTHER,0,0,effect,worker_batch_028,guideline_v1_1_issue_reaudit_round3,Describes a resulting adjustment from the control deficiency.
189,OTHER,0,0,background,worker_batch_026,guideline_v1_1_issue_reaudit_round3,Disclosure reference only not a direct weakness statement
190,ISSUE,0,0,background,worker_batch_026,guideline_v1_1_issue_reaudit_round3,
192,OTHER,0,1,background,worker_batch_007,guideline_v1_1_issue_reaudit_round3,Lead-in to the weaknesses described below; needs surrounding context.
193,ISSUE,0,0,other,worker_batch_007,guideline_v1_1_issue_reaudit_round3,
194,ISSUE,0,0,other,worker_batch_007,guideline_v1_1_issue_reaudit_round3,
196,ISSUE,0,0,other,worker_batch_007,guideline_v1_1_issue_reaudit_round3,
199,ISSUE,0,0,other,worker_batch_007,guideline_v1_1_issue_reaudit_round3,
201,OTHER,0,0,background,worker_batch_003,guideline_v1_1_issue_reaudit_round3,"Generic definition of material weakness, not a company-specific issue."
202,ISSUE,0,0,other,worker_batch_003,guideline_v1_1_issue_reaudit_round3,
205,ISSUE,0,0,other,worker_batch_003,guideline_v1_1_issue_reaudit_round3,
206,ISSUE,0,0,effect,worker_batch_003,guideline_v1_1_issue_reaudit_round3,
209,OTHER,0,0,background,worker_batch_020,guideline_v1_1_issue_reaudit_round3,"Generic control-effectiveness framework/risk language, not a company-specific weakness or remediation."
210,ISSUE,0,0,background,worker_batch_020,guideline_v1_1_issue_reaudit_round3,
211,ISSUE,0,0,background,worker_batch_020,guideline_v1_1_issue_reaudit_round3,
212,ISSUE,0,0,background,worker_batch_020,guideline_v1_1_issue_reaudit_round3,
213,ISSUE,0,0,background,worker_batch_020,guideline_v1_1_issue_reaudit_round3,
214,ISSUE,0,0,effect,worker_batch_020,guideline_v1_1_issue_reaudit_round3,
215,ISSUE,0,0,effect,worker_batch_020,guideline_v1_1_issue_reaudit_round3,
216,ISSUE,0,0,effect,worker_batch_020,guideline_v1_1_issue_reaudit_round3,
217,ISSUE,0,0,background,worker_batch_020,guideline_v1_1_issue_reaudit_round3,
218,ISSUE,0,0,background,worker_batch_020,guideline_v1_1_issue_reaudit_round3,
219,ISSUE,0,0,effect,worker_batch_020,guideline_v1_1_issue_reaudit_round3,
220,ISSUE,0,0,effect,worker_batch_020,guideline_v1_1_issue_reaudit_round3,
221,ISSUE,0,0,effect,worker_batch_020,guideline_v1_1_issue_reaudit_round3,
222,ISSUE,0,0,effect,worker_batch_020,guideline_v1_1_issue_reaudit_round3,
223,ISSUE,0,0,background,worker_batch_020,guideline_v1_1_issue_reaudit_round3,
224,ISSUE,0,0,effect,worker_batch_020,guideline_v1_1_issue_reaudit_round3,
225,ISSUE,0,0,background,worker_batch_020,guideline_v1_1_issue_reaudit_round3,
227,ISSUE,0,0,effect,worker_batch_020,guideline_v1_1_issue_reaudit_round3,
228,ISSUE,0,0,effect,worker_batch_020,guideline_v1_1_issue_reaudit_round3,
229,ISSUE,0,0,background,worker_batch_020,guideline_v1_1_issue_reaudit_round3,
230,ISSUE,0,0,effect,worker_batch_020,guideline_v1_1_issue_reaudit_round3,
231,ISSUE,0,0,effect,worker_batch_020,guideline_v1_1_issue_reaudit_round3,
232,ISSUE,0,0,background,worker_batch_020,guideline_v1_1_issue_reaudit_round3,
233,ISSUE,0,0,effect,worker_batch_020,guideline_v1_1_issue_reaudit_round3,
234,ISSUE,0,0,effect,worker_batch_020,guideline_v1_1_issue_reaudit_round3,
235,ISSUE,0,0,background,worker_batch_021,guideline_v1_1_issue_reaudit_round3,
236,ISSUE,0,0,background,worker_batch_021,guideline_v1_1_issue_reaudit_round3,
237,ISSUE,0,0,background,worker_batch_021,guideline_v1_1_issue_reaudit_round3,
238,ISSUE,0,0,effect,worker_batch_021,guideline_v1_1_issue_reaudit_round3,
239,ISSUE,0,0,effect,worker_batch_021,guideline_v1_1_issue_reaudit_round3,
242,OTHER,0,0,background,worker_batch_023,guideline_v1_1_issue_reaudit_round3,Generic definition of material weakness.
244,ISSUE,0,0,other,worker_batch_023,guideline_v1_1_issue_reaudit_round3,
245,ISSUE,0,0,effect,worker_batch_023,guideline_v1_1_issue_reaudit_round3,
246,ISSUE,0,0,effect,worker_batch_023,guideline_v1_1_issue_reaudit_round3,
247,REMEDIATION,0,0,other,worker_batch_023,guideline_v1_1_issue_reaudit_round3,Concrete corrective action and review.
254,ISSUE,0,0,other,worker_batch_014,guideline_v1_1_issue_reaudit_round3,States ICFR was not effective due to identified material weaknesses.
255,ISSUE,0,0,other,worker_batch_014,guideline_v1_1_issue_reaudit_round3,Lead-in still identifies material weaknesses that existed as of the date.
256,ISSUE,0,0,other,worker_batch_014,guideline_v1_1_issue_reaudit_round3,Direct inadequacy of ICFR statement.
258,OTHER,0,1,other,worker_batch_014,guideline_v1_1_issue_reaudit_round3,Incomplete citation fragment; needs surrounding context.
259,ISSUE,0,0,other,worker_batch_014,guideline_v1_1_issue_reaudit_round3,Direct inadequacy of policies and procedures.
262,ISSUE,0,0,other,worker_batch_014,guideline_v1_1_issue_reaudit_round3,Direct lack-of-controls weakness statement.
272,ISSUE,0,0,other,worker_batch_014,guideline_v1_1_issue_reaudit_round3,States a material weakness existed.
273,ISSUE,0,0,other,worker_batch_014,guideline_v1_1_issue_reaudit_round3,Direct weakness description.
279,OTHER,0,0,background,worker_batch_010,guideline_v1_1_issue_reaudit_round3,Generic COSO style limitations language
280,ISSUE,0,0,other,worker_batch_010,guideline_v1_1_issue_reaudit_round3,Identifies a deficiency considered a material weakness
281,ISSUE,0,0,other,worker_batch_010,guideline_v1_1_issue_reaudit_round3,States the trust lacked internal controls to ensure royalty compliance
283,ISSUE,0,0,other,worker_batch_010,guideline_v1_1_issue_reaudit_round3,States controls were not designed to capture terms and calculate revenues accurately
284,ISSUE,0,0,other,worker_batch_010,guideline_v1_1_issue_reaudit_round3,States controls could not timely identify a misstatement
285,ISSUE,0,0,effect,worker_batch_010,guideline_v1_1_issue_reaudit_round3,Describes the weakness consequence as failure to identify underpayments
286,ISSUE,0,0,effect,worker_batch_010,guideline_v1_1_issue_reaudit_round3,States material misstatement risk from the weakness
287,ISSUE,0,0,status,worker_batch_010,guideline_v1_1_issue_reaudit_round3,States internal control was not effective as of year end
292,ISSUE,0,0,other,worker_batch_018,guideline_v1_1_issue_reaudit_round3,
294,ISSUE,0,0,effect,worker_batch_018,guideline_v1_1_issue_reaudit_round3,
301,ISSUE,0,0,status,worker_batch_002,guideline_v1_1_issue_reaudit_round3,
302,ISSUE,0,0,background,worker_batch_002,guideline_v1_1_issue_reaudit_round3,
303,ISSUE,0,0,effect,worker_batch_002,guideline_v1_1_issue_reaudit_round3,
304,ISSUE,0,0,background,worker_batch_002,guideline_v1_1_issue_reaudit_round3,
305,ISSUE,0,0,effect,worker_batch_002,guideline_v1_1_issue_reaudit_round3,
306,ISSUE,0,0,effect,worker_batch_002,guideline_v1_1_issue_reaudit_round3,
307,ISSUE,0,0,background,worker_batch_002,guideline_v1_1_issue_reaudit_round3,
308,ISSUE,0,0,background,worker_batch_002,guideline_v1_1_issue_reaudit_round3,
310,ISSUE,0,0,effect,worker_batch_002,guideline_v1_1_issue_reaudit_round3,
311,ISSUE,0,0,effect,worker_batch_002,guideline_v1_1_issue_reaudit_round3,
313,OTHER,0,1,background,worker_batch_001,guideline_v1_1_issue_reaudit_round3,Header-like intro to the listed material weakness; substance is in the following sentence.
314,ISSUE,0,0,background,worker_batch_001,guideline_v1_1_issue_reaudit_round3,
315,ISSUE,0,0,background,worker_batch_001,guideline_v1_1_issue_reaudit_round3,
316,ISSUE,0,0,effect,worker_batch_001,guideline_v1_1_issue_reaudit_round3,
317,ISSUE,0,0,other,worker_batch_025,guideline_v1_1_issue_reaudit_round3,
319,ISSUE,0,0,other,worker_batch_025,guideline_v1_1_issue_reaudit_round3,
320,OTHER,0,0,background,worker_batch_025,guideline_v1_1_issue_reaudit_round3,Background on year-end tax provision procedures; not a deficiency statement.
321,ISSUE,0,0,other,worker_batch_025,guideline_v1_1_issue_reaudit_round3,
327,ISSUE,0,0,background,worker_batch_004,guideline_v1_1_issue_reaudit_round3,
351,ISSUE,0,0,other,worker_batch_013,guideline_v1_1_issue_reaudit_round3,
359,ISSUE,0,0,other,worker_batch_013,guideline_v1_1_issue_reaudit_round3,
360,ISSUE,0,0,other,worker_batch_013,guideline_v1_1_issue_reaudit_round3,
369,ISSUE,0,0,background,worker_batch_005,guideline_v1_1_issue_reaudit_round3,
370,ISSUE,0,1,background,worker_batch_005,guideline_v1_1_issue_reaudit_round3,Deictic reference to the prior material weakness.
371,OTHER,0,1,status,worker_batch_005,guideline_v1_1_issue_reaudit_round3,Remediation status only; no concrete remediation action is reported.
372,ISSUE,0,0,background,worker_batch_005,guideline_v1_1_issue_reaudit_round3,
373,ISSUE,0,1,effect,worker_batch_005,guideline_v1_1_issue_reaudit_round3,Deictic reference to prior deficiencies; describes their revenue/receivables impact.
374,ISSUE,0,0,effect,worker_batch_005,guideline_v1_1_issue_reaudit_round3,
385,ISSUE,0,0,effect,worker_batch_001,guideline_v1_1_issue_reaudit_round3,
386,ISSUE,0,0,background,worker_batch_001,guideline_v1_1_issue_reaudit_round3,
391,ISSUE,0,0,background,worker_batch_001,guideline_v1_1_issue_reaudit_round3,
394,ISSUE,0,0,other,worker_batch_031,guideline_v1_1_issue_reaudit_round3,
395,ISSUE,0,0,other,worker_batch_031,guideline_v1_1_issue_reaudit_round3,
401,OTHER,0,1,background,worker_batch_019,guideline_v1_1_issue_reaudit_round3,Lead-in to the list of weaknesses; incomplete standalone.
402,ISSUE,0,0,other,worker_batch_019,guideline_v1_1_issue_reaudit_round3,
403,ISSUE,0,0,other,worker_batch_019,guideline_v1_1_issue_reaudit_round3,
404,ISSUE,0,0,other,worker_batch_019,guideline_v1_1_issue_reaudit_round3,
405,ISSUE,0,0,other,worker_batch_019,guideline_v1_1_issue_reaudit_round3,
406,ISSUE,0,0,other,worker_batch_019,guideline_v1_1_issue_reaudit_round3,
407,ISSUE,0,0,other,worker_batch_019,guideline_v1_1_issue_reaudit_round3,
408,ISSUE,0,0,other,worker_batch_019,guideline_v1_1_issue_reaudit_round3,
409,OTHER,0,1,background,worker_batch_019,guideline_v1_1_issue_reaudit_round3,Lead-in to the accounts receivable weakness list; incomplete standalone.
410,ISSUE,0,0,other,worker_batch_019,guideline_v1_1_issue_reaudit_round3,
411,ISSUE,0,0,other,worker_batch_019,guideline_v1_1_issue_reaudit_round3,
412,ISSUE,0,0,other,worker_batch_019,guideline_v1_1_issue_reaudit_round3,
413,ISSUE,0,0,effect,worker_batch_019,guideline_v1_1_issue_reaudit_round3,
414,ISSUE,0,0,effect,worker_batch_019,guideline_v1_1_issue_reaudit_round3,
419,OTHER,0,0,background,worker_batch_019,guideline_v1_1_issue_reaudit_round3,Background/root-cause statement about integration issues after the acquisition.
432,REMEDIATION,0,0,other,worker_batch_019,guideline_v1_1_issue_reaudit_round3,Concrete remediation action: access to the database has already been restricted.
435,REMEDIATION,0,0,other,worker_batch_019,guideline_v1_1_issue_reaudit_round3,Concrete remediation action: production software change access has been restricted.
443,OTHER,0,1,background,worker_batch_019,guideline_v1_1_issue_reaudit_round3,Section header only; no standalone issue or action.
447,OTHER,0,0,background,worker_batch_019,guideline_v1_1_issue_reaudit_round3,Background cause describing a staffing capacity constraint.
448,OTHER,0,1,background,worker_batch_019,guideline_v1_1_issue_reaudit_round3,Lead-in phrase for the remediation steps that follow; incomplete standalone.
458,OTHER,0,0,background,worker_batch_024,guideline_v1_1_issue_reaudit_round3,"Generic future-risk disclaimer; background only, not a concrete control issue."
460,ISSUE,0,0,background,worker_batch_024,guideline_v1_1_issue_reaudit_round3,
463,REMEDIATION,0,0,other,worker_batch_024,guideline_v1_1_issue_reaudit_round3,States a concrete remedial action: management conducted a broad review of processes.
464,OTHER,0,0,effect,worker_batch_024,guideline_v1_1_issue_reaudit_round3,Reports the result of the review rather than a new weakness or action.
465,ISSUE,0,0,background,worker_batch_024,guideline_v1_1_issue_reaudit_round3,
466,OTHER,0,0,effect,worker_batch_024,guideline_v1_1_issue_reaudit_round3,Describes the impact of the control weakness and pre-issuance corrections.
476,ISSUE,0,0,background,worker_batch_022,guideline_v1_1_issue_reaudit_round3,
477,ISSUE,0,0,background,worker_batch_022,guideline_v1_1_issue_reaudit_round3,
478,OTHER,0,0,effect,worker_batch_022,guideline_v1_1_issue_reaudit_round3,fragment says error was corrected in the financial statements; correction-status only
484,OTHER,0,0,background,worker_batch_002,guideline_v1_1_issue_reaudit_round3,"Generic definition of material weakness, not a company-specific issue statement."
485,ISSUE,0,0,status,worker_batch_002,guideline_v1_1_issue_reaudit_round3,
486,ISSUE,0,0,background,worker_batch_002,guideline_v1_1_issue_reaudit_round3,
487,ISSUE,0,0,effect,worker_batch_002,guideline_v1_1_issue_reaudit_round3,
498,ISSUE,0,0,background,worker_batch_026,guideline_v1_1_issue_reaudit_round3,
499,ISSUE,0,0,background,worker_batch_026,guideline_v1_1_issue_reaudit_round3,
500,ISSUE,0,0,background,worker_batch_026,guideline_v1_1_issue_reaudit_round3,
501,ISSUE,0,0,background,worker_batch_026,guideline_v1_1_issue_reaudit_round3,
502,OTHER,0,0,effect,worker_batch_026,guideline_v1_1_issue_reaudit_round3,Effect only corrected before issuance
503,OTHER,0,0,effect,worker_batch_026,guideline_v1_1_issue_reaudit_round3,Effect only materiality outcome
504,OTHER,0,0,effect,worker_batch_026,guideline_v1_1_issue_reaudit_round3,Effect only materiality statement
505,ISSUE,0,0,background,worker_batch_026,guideline_v1_1_issue_reaudit_round3,
509,ISSUE,0,0,background,worker_batch_026,guideline_v1_1_issue_reaudit_round3,
510,ISSUE,0,0,background,worker_batch_026,guideline_v1_1_issue_reaudit_round3,
511,OTHER,0,0,effect,worker_batch_026,guideline_v1_1_issue_reaudit_round3,Effect only potential impact
512,OTHER,0,0,effect,worker_batch_026,guideline_v1_1_issue_reaudit_round3,Effect only consequence statement
513,OTHER,0,0,effect,worker_batch_026,guideline_v1_1_issue_reaudit_round3,Effect only adverse effect
524,ISSUE,0,0,background,worker_batch_024,guideline_v1_1_issue_reaudit_round3,
525,ISSUE,0,0,background,worker_batch_024,guideline_v1_1_issue_reaudit_round3,
526,ISSUE,0,0,effect,worker_batch_024,guideline_v1_1_issue_reaudit_round3,
529,OTHER,0,1,background,worker_batch_024,guideline_v1_1_issue_reaudit_round3,Header-only remediation section title; no standalone action.
533,ISSUE,0,0,background,worker_batch_024,guideline_v1_1_issue_reaudit_round3,
534,ISSUE,0,0,background,worker_batch_024,guideline_v1_1_issue_reaudit_round3,
536,OTHER,0,0,status,worker_batch_024,guideline_v1_1_issue_reaudit_round3,Describes the issue as still ongoing through Q3 2013; no remediation action.
542,ISSUE,0,0,background,worker_batch_011,guideline_v1_1_issue_reaudit_round3,
543,OTHER,0,0,effect,worker_batch_011,guideline_v1_1_issue_reaudit_round3,reports nonmaterial errors after the close; effect only
545,OTHER,0,0,status,worker_batch_011,guideline_v1_1_issue_reaudit_round3,states remediation was not yet demonstrated; no concrete action
546,ISSUE,0,0,background,worker_batch_011,guideline_v1_1_issue_reaudit_round3,
547,ISSUE,0,0,background,worker_batch_011,guideline_v1_1_issue_reaudit_round3,
551,OTHER,0,1,background,worker_batch_012,guideline_v1_1_issue_reaudit_round3,Lead-in announcing a list of material weaknesses; specifics follow below.
552,ISSUE,0,0,background,worker_batch_012,guideline_v1_1_issue_reaudit_round3,
553,ISSUE,0,0,background,worker_batch_012,guideline_v1_1_issue_reaudit_round3,
554,ISSUE,0,0,background,worker_batch_012,guideline_v1_1_issue_reaudit_round3,
555,ISSUE,0,0,background,worker_batch_012,guideline_v1_1_issue_reaudit_round3,
556,ISSUE,0,0,background,worker_batch_012,guideline_v1_1_issue_reaudit_round3,
557,ISSUE,0,0,background,worker_batch_012,guideline_v1_1_issue_reaudit_round3,
558,ISSUE,0,0,background,worker_batch_012,guideline_v1_1_issue_reaudit_round3,
559,ISSUE,0,0,background,worker_batch_012,guideline_v1_1_issue_reaudit_round3,
561,OTHER,0,0,attestation,worker_batch_012,guideline_v1_1_issue_reaudit_round3,Auditor attestation / unqualified report mention.
562,ISSUE,0,0,other,worker_batch_025,guideline_v1_1_issue_reaudit_round3,
566,ISSUE,0,0,other,worker_batch_025,guideline_v1_1_issue_reaudit_round3,
567,ISSUE,0,0,other,worker_batch_025,guideline_v1_1_issue_reaudit_round3,
569,OTHER,0,1,background,worker_batch_025,guideline_v1_1_issue_reaudit_round3,Fragment only; not a standalone statement.
570,ISSUE,0,0,other,worker_batch_025,guideline_v1_1_issue_reaudit_round3,
571,OTHER,0,0,effect,worker_batch_025,guideline_v1_1_issue_reaudit_round3,Effect only; reports charge-offs and income impact.
572,OTHER,0,0,effect,worker_batch_025,guideline_v1_1_issue_reaudit_round3,Effect only; reports a classification change.
574,ISSUE,0,0,other,worker_batch_025,guideline_v1_1_issue_reaudit_round3,
582,OTHER,0,0,status,worker_batch_025,guideline_v1_1_issue_reaudit_round3,Change-in-controls disclosure; not a remediation step.
586,ISSUE,0,0,background,worker_batch_005,guideline_v1_1_issue_reaudit_round3,
592,ISSUE,0,1,background,worker_batch_005,guideline_v1_1_issue_reaudit_round3,References earlier deficiencies and concludes ICFR was not effective.
593,ISSUE,0,1,effect,worker_batch_005,guideline_v1_1_issue_reaudit_round3,Connects the prior deficiencies to a corrective amendment.
594,ISSUE,0,1,effect,worker_batch_005,guideline_v1_1_issue_reaudit_round3,Describes the resulting audit adjustments.
595,OTHER,1,1,other,worker_batch_005,guideline_v1_1_issue_reaudit_round3,"Mentions a hypothetical staffing remedy, but no concrete remediation is reported."
602,ISSUE,0,0,background,worker_batch_004,guideline_v1_1_issue_reaudit_round3,
603,ISSUE,0,0,background,worker_batch_004,guideline_v1_1_issue_reaudit_round3,
605,ISSUE,0,1,background,worker_batch_004,guideline_v1_1_issue_reaudit_round3,"Section heading plus weakness-cause background, not a remediation action."
608,REMEDIATION,0,0,other,worker_batch_004,guideline_v1_1_issue_reaudit_round3,Concrete remedial action: hired a chief accounting officer.
627,OTHER,0,1,background,worker_batch_001,guideline_v1_1_issue_reaudit_round3,Lead-in to the following control deficiencies; needs the subsequent sentences for substance.
629,ISSUE,0,0,background,worker_batch_001,guideline_v1_1_issue_reaudit_round3,
630,ISSUE,0,0,background,worker_batch_001,guideline_v1_1_issue_reaudit_round3,
631,ISSUE,0,0,background,worker_batch_001,guideline_v1_1_issue_reaudit_round3,
632,ISSUE,0,0,background,worker_batch_001,guideline_v1_1_issue_reaudit_round3,
633,ISSUE,0,0,background,worker_batch_001,guideline_v1_1_issue_reaudit_round3,
634,OTHER,0,0,effect,worker_batch_001,guideline_v1_1_issue_reaudit_round3,Describes misstatements that were corrected prior to issuance; effect-only.
635,ISSUE,0,0,effect,worker_batch_001,guideline_v1_1_issue_reaudit_round3,
645,ISSUE,0,0,background,worker_batch_001,guideline_v1_1_issue_reaudit_round3,
646,OTHER,0,0,effect,worker_batch_001,guideline_v1_1_issue_reaudit_round3,"Restatement adjustment/result, not a control issue or remediation."
647,OTHER,0,0,effect,worker_batch_001,guideline_v1_1_issue_reaudit_round3,Effect-only statement describing where the material weakness impacts the financial statements.
666,OTHER,0,0,status,worker_batch_007,guideline_v1_1_issue_reaudit_round3,General remediation-status statement without a concrete action.
669,ISSUE,0,0,other,worker_batch_030,guideline_v1_1_issue_reaudit_round3,
670,ISSUE,0,0,other,worker_batch_030,guideline_v1_1_issue_reaudit_round3,
671,OTHER,0,1,effect,worker_batch_030,guideline_v1_1_issue_reaudit_round3,effect-only; prior context needed
675,ISSUE,0,0,other,worker_batch_030,guideline_v1_1_issue_reaudit_round3,
676,ISSUE,0,0,other,worker_batch_030,guideline_v1_1_issue_reaudit_round3,
686,ISSUE,0,0,other,worker_batch_031,guideline_v1_1_issue_reaudit_round3,
687,ISSUE,0,0,other,worker_batch_031,guideline_v1_1_issue_reaudit_round3,
688,ISSUE,0,0,other,worker_batch_031,guideline_v1_1_issue_reaudit_round3,
689,ISSUE,0,0,other,worker_batch_031,guideline_v1_1_issue_reaudit_round3,
697,ISSUE,0,0,background,worker_batch_002,guideline_v1_1_issue_reaudit_round3,
698,ISSUE,0,0,effect,worker_batch_002,guideline_v1_1_issue_reaudit_round3,
699,OTHER,0,0,status,worker_batch_002,guideline_v1_1_issue_reaudit_round3,Status/conclusion sentence only; it does not state a standalone weakness.
708,OTHER,0,0,background,worker_batch_012,guideline_v1_1_issue_reaudit_round3,Generic statement of inherent control limitations.
