row_id,label_main,flag_mixed_ab,flag_needs_context,c_subtype,annotator,label_version,note
83,ISSUE,0,0,background,worker_batch_004,guideline_v1_1_issue_reaudit_round3,
84,ISSUE,0,0,background,worker_batch_004,guideline_v1_1_issue_reaudit_round3,
85,OTHER,0,1,other,codex_other_worker_batch_003,guideline_v1_1_other_reaudit_round3,Remediation plan header fragment
86,REMEDIATION,0,0,other,codex_other_worker_batch_003,guideline_v1_1_other_reaudit_round3,Concrete remediation plan development
87,OTHER,0,0,status,codex_other_worker_batch_003,guideline_v1_1_other_reaudit_round3,Introductory remediation status statement
88,REMEDIATION,0,0,other,codex_remediation_worker_batch_002,guideline_v1_1_remediation_reaudit_round3,
89,REMEDIATION,0,0,other,codex_remediation_worker_batch_002,guideline_v1_1_remediation_reaudit_round3,
90,OTHER,0,1,status,worker_batch_022,guideline_v1_1_issue_reaudit_round3,lead-in to unspecified deficiency; standalone context needed
91,ISSUE,0,0,background,worker_batch_022,guideline_v1_1_issue_reaudit_round3,failure of operating effectiveness states the deficiency itself
92,ISSUE,0,0,background,worker_batch_022,guideline_v1_1_issue_reaudit_round3,material misstatement risk if not remediated
93,OTHER,0,0,background,worker_batch_010,guideline_v1_1_issue_reaudit_round3,Generic PCAOB definition of material weakness not a company-specific issue statement
94,OTHER,0,0,background,codex_other_worker_batch_008,guideline_v1_1_other_reaudit_round3,independent review and delayed filing are background context
95,OTHER,0,0,background,codex_remediation_worker_batch_007,guideline_v1_1_remediation_reaudit_round3,"investigation background, not a remediation control change"
96,REMEDIATION,0,0,other,codex_remediation_worker_batch_007,guideline_v1_1_remediation_reaudit_round3,
97,ISSUE,0,0,other,worker_batch_010,guideline_v1_1_issue_reaudit_round3,Describes prohibited distributor sales and insufficient controls
98,ISSUE,0,0,other,worker_batch_010,guideline_v1_1_issue_reaudit_round3,Lists inadequate policies and change controls
99,ISSUE,0,0,other,worker_batch_010,guideline_v1_1_issue_reaudit_round3,Describes inadequate training monitoring and oversight controls
100,ISSUE,0,0,status,worker_batch_010,guideline_v1_1_issue_reaudit_round3,Direct conclusion that a material weakness existed at period end
101,OTHER,0,0,effect,codex_other_worker_batch_008,guideline_v1_1_other_reaudit_round3,revenue recognized and no accrual is outcome only
102,REMEDIATION,0,0,other,codex_remediation_worker_batch_007,guideline_v1_1_remediation_reaudit_round3,
103,OTHER,0,0,effect,codex_other_worker_batch_008,guideline_v1_1_other_reaudit_round3,accrual and remote likelihood are outcome only
104,OTHER,0,0,attestation,codex_other_worker_batch_008,guideline_v1_1_other_reaudit_round3,management and audit committee conclusion is attestation
105,REMEDIATION,0,0,other,codex_remediation_worker_batch_007,guideline_v1_1_remediation_reaudit_round3,
106,REMEDIATION,0,0,other,codex_remediation_worker_batch_007,guideline_v1_1_remediation_reaudit_round3,
107,REMEDIATION,0,0,other,codex_remediation_worker_batch_007,guideline_v1_1_remediation_reaudit_round3,
108,REMEDIATION,0,0,other,codex_remediation_worker_batch_007,guideline_v1_1_remediation_reaudit_round3,
109,REMEDIATION,0,0,other,codex_remediation_worker_batch_007,guideline_v1_1_remediation_reaudit_round3,
110,REMEDIATION,0,0,other,codex_remediation_worker_batch_007,guideline_v1_1_remediation_reaudit_round3,
111,REMEDIATION,0,0,other,codex_remediation_worker_batch_007,guideline_v1_1_remediation_reaudit_round3,
112,OTHER,0,0,status,codex_remediation_worker_batch_007,guideline_v1_1_remediation_reaudit_round3,oversight and ongoing review status rather than a remediation action
113,OTHER,0,0,status,codex_other_worker_batch_008,guideline_v1_1_other_reaudit_round3,remediation timing and completion criteria are status only
114,OTHER,0,0,status,codex_other_worker_batch_008,guideline_v1_1_other_reaudit_round3,completion timing unknown is status only
115,OTHER,0,0,background,worker_batch_010,guideline_v1_1_issue_reaudit_round3,Generic inherent-limitations boilerplate not a specific issue or action
116,OTHER,0,0,background,worker_batch_028,guideline_v1_1_issue_reaudit_round3,Historical reference to prior disclosure not a current issue statement.
117,OTHER,0,0,status,codex_other_worker_batch_018,guideline_v1_1_other_reaudit_round3,Remediation status and lead-in only.
118,ISSUE,0,0,other,codex_other_worker_batch_018,guideline_v1_1_other_reaudit_round3,States the material weaknesses continue to be present.
119,OTHER,0,0,status,codex_other_worker_batch_018,guideline_v1_1_other_reaudit_round3,Status report only.
120,ISSUE,0,0,other,worker_batch_028,guideline_v1_1_issue_reaudit_round3,
121,ISSUE,0,0,other,codex_other_worker_batch_018,guideline_v1_1_other_reaudit_round3,States the material weaknesses directly.
122,ISSUE,0,0,other,worker_batch_028,guideline_v1_1_issue_reaudit_round3,
123,ISSUE,0,0,other,worker_batch_028,guideline_v1_1_issue_reaudit_round3,
124,ISSUE,0,0,other,worker_batch_028,guideline_v1_1_issue_reaudit_round3,
125,ISSUE,0,0,other,worker_batch_028,guideline_v1_1_issue_reaudit_round3,
126,ISSUE,0,0,other,worker_batch_028,guideline_v1_1_issue_reaudit_round3,
127,ISSUE,0,0,other,worker_batch_028,guideline_v1_1_issue_reaudit_round3,
128,ISSUE,0,0,other,worker_batch_028,guideline_v1_1_issue_reaudit_round3,
129,ISSUE,0,0,other,worker_batch_028,guideline_v1_1_issue_reaudit_round3,
130,OTHER,0,0,status,codex_other_worker_batch_018,guideline_v1_1_other_reaudit_round3,Priority/status statement only.
131,REMEDIATION,0,0,other,codex_remediation_worker_batch_019,guideline_v1_1_remediation_reaudit_round3,
132,OTHER,0,0,status,codex_other_worker_batch_018,guideline_v1_1_other_reaudit_round3,Remediation timing/status only.
133,OTHER,0,1,other,codex_remediation_worker_batch_019,guideline_v1_1_remediation_reaudit_round3,Lead-in sentence ending with as follows.
134,ISSUE,0,0,other,worker_batch_028,guideline_v1_1_issue_reaudit_round3,
135,ISSUE,0,0,other,worker_batch_028,guideline_v1_1_issue_reaudit_round3,
136,OTHER,0,0,status,codex_other_worker_batch_018,guideline_v1_1_other_reaudit_round3,Completed remediation summary only.
137,REMEDIATION,0,0,other,codex_remediation_worker_batch_019,guideline_v1_1_remediation_reaudit_round3,
138,REMEDIATION,0,0,other,codex_remediation_worker_batch_019,guideline_v1_1_remediation_reaudit_round3,
139,REMEDIATION,0,0,other,codex_remediation_worker_batch_019,guideline_v1_1_remediation_reaudit_round3,
140,REMEDIATION,0,0,other,codex_remediation_worker_batch_019,guideline_v1_1_remediation_reaudit_round3,
141,REMEDIATION,0,0,other,codex_remediation_worker_batch_019,guideline_v1_1_remediation_reaudit_round3,
142,REMEDIATION,0,0,other,codex_remediation_worker_batch_019,guideline_v1_1_remediation_reaudit_round3,
143,REMEDIATION,0,0,other,codex_remediation_worker_batch_019,guideline_v1_1_remediation_reaudit_round3,
144,REMEDIATION,0,0,other,codex_remediation_worker_batch_019,guideline_v1_1_remediation_reaudit_round3,
145,REMEDIATION,0,0,other,codex_remediation_worker_batch_019,guideline_v1_1_remediation_reaudit_round3,
146,REMEDIATION,0,0,other,codex_remediation_worker_batch_019,guideline_v1_1_remediation_reaudit_round3,
147,OTHER,0,1,background,codex_remediation_worker_batch_019,guideline_v1_1_remediation_reaudit_round3,Cross-reference only; no standalone remediation content.
148,REMEDIATION,0,0,other,codex_remediation_worker_batch_019,guideline_v1_1_remediation_reaudit_round3,
149,OTHER,0,1,other,codex_remediation_worker_batch_019,guideline_v1_1_remediation_reaudit_round3,References prior review and summarizes review scope.
150,OTHER,1,1,other,codex_remediation_worker_batch_019,guideline_v1_1_remediation_reaudit_round3,Mixes deficiency intro with a following list that is not standalone.
151,REMEDIATION,0,0,other,codex_remediation_worker_batch_019,guideline_v1_1_remediation_reaudit_round3,
152,REMEDIATION,0,0,other,codex_remediation_worker_batch_019,guideline_v1_1_remediation_reaudit_round3,
153,REMEDIATION,0,0,other,codex_remediation_worker_batch_019,guideline_v1_1_remediation_reaudit_round3,
154,REMEDIATION,0,0,other,codex_remediation_worker_batch_020,guideline_v1_1_remediation_reaudit_round3,
155,REMEDIATION,0,0,other,codex_remediation_worker_batch_020,guideline_v1_1_remediation_reaudit_round3,
156,REMEDIATION,0,0,other,codex_remediation_worker_batch_020,guideline_v1_1_remediation_reaudit_round3,
157,OTHER,0,1,effect,codex_remediation_worker_batch_020,guideline_v1_1_remediation_reaudit_round3,objective is unspecified and the sentence reports how it was achieved
158,OTHER,0,0,background,codex_other_worker_batch_018,guideline_v1_1_other_reaudit_round3,No-change disclosure background.
159,ISSUE,0,0,other,worker_batch_031,guideline_v1_1_issue_reaudit_round3,
160,ISSUE,0,0,other,worker_batch_031,guideline_v1_1_issue_reaudit_round3,
161,ISSUE,0,0,other,worker_batch_003,guideline_v1_1_issue_reaudit_round3,
162,REMEDIATION,0,0,other,codex_remediation_worker_batch_002,guideline_v1_1_remediation_reaudit_round3,
163,OTHER,0,0,effect,codex_remediation_worker_batch_002,guideline_v1_1_remediation_reaudit_round3,Expected effect once implemented; no action stated.
164,REMEDIATION,0,0,other,codex_remediation_worker_batch_002,guideline_v1_1_remediation_reaudit_round3,
165,OTHER,0,0,status,codex_other_worker_batch_005,guideline_v1_1_other_reaudit_round3,acquired subsidiary excluded from assessment.
166,ISSUE,0,1,background,worker_batch_005,guideline_v1_1_issue_reaudit_round3,Lead-in to the specific weakness described next.
167,ISSUE,0,1,background,worker_batch_005,guideline_v1_1_issue_reaudit_round3,Heading-style fragment naming the weakness.
168,ISSUE,0,0,background,worker_batch_005,guideline_v1_1_issue_reaudit_round3,
169,ISSUE,0,1,effect,worker_batch_005,guideline_v1_1_issue_reaudit_round3,Deictic reference to the material weakness and its misstatement effect.
170,OTHER,0,0,attestation,codex_other_worker_batch_005,guideline_v1_1_other_reaudit_round3,auditor report and attestation.
171,ISSUE,0,0,other,codex_other_worker_batch_005,guideline_v1_1_other_reaudit_round3,identified material weakness in the section intro.
172,REMEDIATION,0,0,other,codex_remediation_worker_batch_004,guideline_v1_1_remediation_reaudit_round3,
173,REMEDIATION,0,0,other,codex_other_worker_batch_005,guideline_v1_1_other_reaudit_round3,completed documentation and testing of corrective actions.
174,OTHER,0,0,background,codex_other_worker_batch_005,guideline_v1_1_other_reaudit_round3,no significant changes disclosed.
175,REMEDIATION,0,0,other,codex_remediation_worker_batch_004,guideline_v1_1_remediation_reaudit_round3,
176,REMEDIATION,0,0,other,codex_remediation_worker_batch_004,guideline_v1_1_remediation_reaudit_round3,
177,REMEDIATION,0,0,other,codex_other_worker_batch_005,guideline_v1_1_other_reaudit_round3,completed risk assessment and control design.
178,OTHER,0,0,status,codex_other_worker_batch_005,guideline_v1_1_other_reaudit_round3,additional steps only suggested.
179,ISSUE,0,0,other,worker_batch_028,guideline_v1_1_issue_reaudit_round3,
180,ISSUE,0,0,other,worker_batch_028,guideline_v1_1_issue_reaudit_round3,
181,OTHER,0,0,effect,worker_batch_028,guideline_v1_1_issue_reaudit_round3,Describes a resulting adjustment from the control deficiency.
182,OTHER,0,0,effect,codex_other_worker_batch_019,guideline_v1_1_other_reaudit_round3,Effect-only statement before issuance.
183,OTHER,0,0,background,codex_other_worker_batch_019,guideline_v1_1_other_reaudit_round3,Neutral disclosure about the excluded subsidiary.
184,OTHER,0,0,background,codex_other_worker_batch_019,guideline_v1_1_other_reaudit_round3,Subsidiary size and revenue context only.
185,OTHER,0,0,status,codex_other_worker_batch_019,guideline_v1_1_other_reaudit_round3,Lead-in remediation status without a concrete step.
186,REMEDIATION,0,0,other,codex_remediation_worker_batch_020,guideline_v1_1_remediation_reaudit_round3,
187,REMEDIATION,0,0,other,codex_remediation_worker_batch_020,guideline_v1_1_remediation_reaudit_round3,
188,OTHER,0,0,status,codex_other_worker_batch_019,guideline_v1_1_other_reaudit_round3,Remediation remains unconfirmed until testing is complete.
189,OTHER,0,0,background,worker_batch_026,guideline_v1_1_issue_reaudit_round3,Disclosure reference only not a direct weakness statement
190,ISSUE,0,0,background,worker_batch_026,guideline_v1_1_issue_reaudit_round3,
191,OTHER,0,0,attestation,codex_other_worker_batch_017,guideline_v1_1_other_reaudit_round3,auditor opinion on ICFR
192,OTHER,0,1,background,worker_batch_007,guideline_v1_1_issue_reaudit_round3,Lead-in to the weaknesses described below; needs surrounding context.
193,ISSUE,0,0,other,worker_batch_007,guideline_v1_1_issue_reaudit_round3,
194,ISSUE,0,0,other,worker_batch_007,guideline_v1_1_issue_reaudit_round3,
195,OTHER,0,0,effect,codex_other_worker_batch_007,guideline_v1_1_other_reaudit_round3,States the accounting result/effect of the practice.
196,ISSUE,0,0,other,worker_batch_007,guideline_v1_1_issue_reaudit_round3,
197,OTHER,0,1,other,codex_other_worker_batch_007,guideline_v1_1_other_reaudit_round3,Fragmentary lead-in; context is incomplete.
198,OTHER,1,0,other,codex_remediation_worker_batch_006,guideline_v1_1_remediation_reaudit_round3,Contains both remediation action and weakness statement.
199,ISSUE,0,0,other,worker_batch_007,guideline_v1_1_issue_reaudit_round3,
200,OTHER,1,0,other,codex_remediation_worker_batch_006,guideline_v1_1_remediation_reaudit_round3,Contains both control actions and a weakness statement.
201,OTHER,0,0,background,worker_batch_003,guideline_v1_1_issue_reaudit_round3,"Generic definition of material weakness, not a company-specific issue."
202,ISSUE,0,0,other,worker_batch_003,guideline_v1_1_issue_reaudit_round3,
203,OTHER,0,1,other,codex_other_worker_batch_003,guideline_v1_1_other_reaudit_round3,Citation or section title fragment
204,ISSUE,0,0,other,codex_remediation_worker_batch_002,guideline_v1_1_remediation_reaudit_round3,States the control did not operate effectively.
205,ISSUE,0,0,other,worker_batch_003,guideline_v1_1_issue_reaudit_round3,
206,ISSUE,0,0,effect,worker_batch_003,guideline_v1_1_issue_reaudit_round3,
207,ISSUE,0,0,other,codex_other_worker_batch_003,guideline_v1_1_other_reaudit_round3,Restatement caused by material weakness
208,OTHER,0,0,attestation,codex_other_worker_batch_003,guideline_v1_1_other_reaudit_round3,Audit report attestation language
209,OTHER,0,0,background,worker_batch_020,guideline_v1_1_issue_reaudit_round3,"Generic control-effectiveness framework/risk language, not a company-specific weakness or remediation."
210,ISSUE,0,0,background,worker_batch_020,guideline_v1_1_issue_reaudit_round3,
211,ISSUE,0,0,background,worker_batch_020,guideline_v1_1_issue_reaudit_round3,
212,ISSUE,0,0,background,worker_batch_020,guideline_v1_1_issue_reaudit_round3,
213,ISSUE,0,0,background,worker_batch_020,guideline_v1_1_issue_reaudit_round3,
214,ISSUE,0,0,effect,worker_batch_020,guideline_v1_1_issue_reaudit_round3,
215,ISSUE,0,0,effect,worker_batch_020,guideline_v1_1_issue_reaudit_round3,
216,ISSUE,0,0,effect,worker_batch_020,guideline_v1_1_issue_reaudit_round3,
217,ISSUE,0,0,background,worker_batch_020,guideline_v1_1_issue_reaudit_round3,
218,ISSUE,0,0,background,worker_batch_020,guideline_v1_1_issue_reaudit_round3,
219,ISSUE,0,0,effect,worker_batch_020,guideline_v1_1_issue_reaudit_round3,
220,ISSUE,0,0,effect,worker_batch_020,guideline_v1_1_issue_reaudit_round3,
221,ISSUE,0,0,effect,worker_batch_020,guideline_v1_1_issue_reaudit_round3,
222,ISSUE,0,0,effect,worker_batch_020,guideline_v1_1_issue_reaudit_round3,
223,ISSUE,0,0,background,worker_batch_020,guideline_v1_1_issue_reaudit_round3,
224,ISSUE,0,0,effect,worker_batch_020,guideline_v1_1_issue_reaudit_round3,
225,ISSUE,0,0,background,worker_batch_020,guideline_v1_1_issue_reaudit_round3,
226,OTHER,0,1,other,codex_other_worker_batch_012,guideline_v1_1_other_reaudit_round3,Fragmented continuation of an issue sentence.
227,ISSUE,0,0,effect,worker_batch_020,guideline_v1_1_issue_reaudit_round3,
228,ISSUE,0,0,effect,worker_batch_020,guideline_v1_1_issue_reaudit_round3,
229,ISSUE,0,0,background,worker_batch_020,guideline_v1_1_issue_reaudit_round3,
230,ISSUE,0,0,effect,worker_batch_020,guideline_v1_1_issue_reaudit_round3,
231,ISSUE,0,0,effect,worker_batch_020,guideline_v1_1_issue_reaudit_round3,
232,ISSUE,0,0,background,worker_batch_020,guideline_v1_1_issue_reaudit_round3,
233,ISSUE,0,0,effect,worker_batch_020,guideline_v1_1_issue_reaudit_round3,
234,ISSUE,0,0,effect,worker_batch_020,guideline_v1_1_issue_reaudit_round3,
235,ISSUE,0,0,background,worker_batch_021,guideline_v1_1_issue_reaudit_round3,
236,ISSUE,0,0,background,worker_batch_021,guideline_v1_1_issue_reaudit_round3,
237,ISSUE,0,0,background,worker_batch_021,guideline_v1_1_issue_reaudit_round3,
238,ISSUE,0,0,effect,worker_batch_021,guideline_v1_1_issue_reaudit_round3,
239,ISSUE,0,0,effect,worker_batch_021,guideline_v1_1_issue_reaudit_round3,
240,OTHER,0,0,attestation,codex_other_worker_batch_012,guideline_v1_1_other_reaudit_round3,Auditor report / attestation mention.
241,OTHER,0,0,background,codex_other_worker_batch_016,guideline_v1_1_other_reaudit_round3,evaluation status/background only; no weakness or action.
242,OTHER,0,0,background,worker_batch_023,guideline_v1_1_issue_reaudit_round3,Generic definition of material weakness.
243,OTHER,0,0,attestation,codex_other_worker_batch_016,guideline_v1_1_other_reaudit_round3,auditor report mention; not an issue/remediation statement.
244,ISSUE,0,0,other,worker_batch_023,guideline_v1_1_issue_reaudit_round3,
245,ISSUE,0,0,effect,worker_batch_023,guideline_v1_1_issue_reaudit_round3,
246,ISSUE,0,0,effect,worker_batch_023,guideline_v1_1_issue_reaudit_round3,
247,REMEDIATION,0,0,other,worker_batch_023,guideline_v1_1_issue_reaudit_round3,Concrete corrective action and review.
248,REMEDIATION,0,0,other,codex_remediation_worker_batch_015,guideline_v1_1_remediation_reaudit_round3,
249,REMEDIATION,0,0,other,codex_other_worker_batch_016,guideline_v1_1_other_reaudit_round3,concrete monthly review step = remediation.
250,REMEDIATION,0,0,other,codex_other_worker_batch_016,guideline_v1_1_other_reaudit_round3,implemented controls described as remediating the weakness.
251,OTHER,0,0,background,codex_remediation_worker_batch_009,guideline_v1_1_remediation_reaudit_round3,generic disclosure controls background
252,OTHER,0,0,status,codex_other_worker_batch_011,guideline_v1_1_other_reaudit_round3,Disclosure/status statement with no concrete issue or action.
253,OTHER,0,0,background,codex_other_worker_batch_011,guideline_v1_1_other_reaudit_round3,Generic control framework background.
254,ISSUE,0,0,other,worker_batch_014,guideline_v1_1_issue_reaudit_round3,States ICFR was not effective due to identified material weaknesses.
255,ISSUE,0,0,other,worker_batch_014,guideline_v1_1_issue_reaudit_round3,Lead-in still identifies material weaknesses that existed as of the date.
256,ISSUE,0,0,other,worker_batch_014,guideline_v1_1_issue_reaudit_round3,Direct inadequacy of ICFR statement.
257,OTHER,0,1,other,codex_other_worker_batch_011,guideline_v1_1_other_reaudit_round3,Fragment citation tail needing prior context.
