row_id,doc_id,sent_id,text_raw,text_norm,quarter_end,cik,prev_text_raw,prev_text_norm,text_len_chars,short_sentence,heuristic_needs_context,proxy_label_main,proxy_flag_mixed_ab,proxy_c_subtype,legacy_hint_impact,legacy_hint_remediation,legacy_hint_attestation,legacy_hint_find_opinion,legacy_hint_find_remedia_header,legacy_hint_remedia_start_seq,legacy_ab,legacy_negative,split,pred_label,prob_ISSUE,prob_REMEDIATION,prob_OTHER,prob_max,margin_top2,review_flag,auto_accept,model_version,uncertainty_score,audit_bucket,audit_reason,is_target_review_case
646,0000014846_2019_4,11,"accordingly, we have de-consolidated the accounts and operations of the previously consolidated ventures in our consolidated financial statements included herein.",accordingly we have de consolidated the accounts and operations of the previously consolidated ventures in our consolidated financial statements included herein,2019-12-31,14846,"36 table of content although management believed that our internal control over financial reporting was effective at the time each such statement was made with respect thereto in our periodic reports, in light of the restatement, management has concluded that . our internal controls surrounding the supervision and review of management’s analyses over the accounting for our previously consolidated ventures were ineffective as of december 31, 2016, (ii) that with respect to the previously consolidated ventures, consolidation of the accounts and operations of these joint ventures into our consolidated financial statements (as we had done in the previously reported information) was not consistent with the consolidation standard, and (iii)the previously consolidated ventures should be presented under the equity method of accounting rather than being consolidated.",<num> table of content although management believed that our internal control over financial reporting was effective at the time each such statement was made with respect thereto in our periodic reports in light of the restatement management has concluded that our internal controls surrounding the supervision and review of management s analyses over the accounting for our previously consolidated ventures were ineffective as of <month> <num> <year> ii that with respect to the previously consolidated ventures consolidation of the accounts and operations of these joint ventures into our consolidated financial statements as we had done in the previously reported information was not consistent with the consolidation standard and iii the previously consolidated ventures should be presented under the equity method of accounting rather than being consolidated,160,0,1,OTHER,0,background,0,0,0,False,False,,0,1,trainval,ISSUE,0.4437932446763443,0.1299816142623654,0.4262251410612903,0.4437932446763443,0.017568103615054,1,0,e5_logreg,1.5386386517086017,ambiguous,de-consolidation is a corrective outcome rather than pure issue/action,1
569,0001285224_2010_4,19,provision for loan losses.,provision for loan losses,2010-12-31,1285224,our former chief executive officer resigned following the revelation of these activities to our board of directors and was replaced by our present chief executive officer.,our former chief executive officer resigned following the revelation of these activities to our board of directors and was replaced by our present chief executive officer,25,1,0,OTHER,0,background,0,0,0,False,False,26.0,0,1,trainval,ISSUE,0.4525967363032052,0.1044300230755897,0.4429732406212049,0.4525967363032052,0.0096234956820002,1,0,e5_logreg,1.5377797680147944,needs_context,standalone fragment cannot be judged alone,1
1479,0000850209_2009_4,15,"in response to the identified material weaknesses, management has identified several enhancements to the company’s internal control over financial reporting to remediate the material weakness described above.",in response to the identified material weaknesses management has identified several enhancements to the company s internal control over financial reporting to remediate the material weakness described above,2009-01-31,850209,"as a result, there were errors in the aforementioned tax accounts in the preliminary consolidated financial statements that were corrected prior to issuance of the company’s consolidated financial statements.",as a result there were errors in the aforementioned tax accounts in the preliminary consolidated financial statements that were corrected prior to issuance of the company s consolidated financial statements,206,0,1,REMEDIATION,0,other,0,1,0,False,True,12.0,0,0,trainval,OTHER,0.119594152370801,0.4322151517752608,0.4481906958539383,0.4481906958539383,0.0159755440786774,1,0,e5_logreg,1.535833760067384,ambiguous,generic enhancement summary without concrete steps,1
756,0001344632_2007_4,5,"gaap, and that receipts and expenditures of the company are being made only in accordance with authorizations of management and directors of the company; and (iii) provide reasonable assurance regarding prevention or detection of unauthorized acquisition, use or disposition of the company's assets that could have a material effect on the financial statements.",gaap and that receipts and expenditures of the company are being made only in accordance with authorizations of management and directors of the company and iii provide reasonable assurance regarding prevention or detection of unauthorized acquisition use or disposition of the company s assets that could have a material effect on the financial statements,2007-05-31,1344632,,,355,0,0,OTHER,0,background,0,0,0,False,False,,0,1,test,REMEDIATION,0.1499092648936128,0.4385008218885162,0.411589913217871,0.4385008218885162,0.0269109086706452,1,0,e5_logreg,1.5345882694408386,needs_context,definition fragment not standalone,1
162,0000093676_2014_4,18,a global corporate finance policy (“policy”) was issued to bytewise and other domestic and foreign subsidiaries in the fourth quarter of fiscal 2014.,a global corporate finance policy policy was issued to bytewise and other domestic and foreign subsidiaries in the fourth quarter of fiscal <year>,2014-06-30,93676,"therefore, material weaknesses in the design and operating effectiveness of the internal control over revenue transactions and information technology system at bytewise exist.",therefore material weaknesses in the design and operating effectiveness of the internal control over revenue transactions and information technology system at bytewise exist,146,0,0,OTHER,0,background,0,0,0,False,False,20.0,0,1,trainval,REMEDIATION,0.1066304180786694,0.4547704787302007,0.4385991031911299,0.4547704787302007,0.0161713755390708,1,0,e5_logreg,1.5290581457307284,clear_remediation,issued policy is a concrete remediation step,0
376,0000717954_2023_4,19,"following identification of the material weakness and prior to filing this annual report on form 10-k, we completed substantive procedures for the year ended august 26, 2023 over our revenue, accounts receivable, supply inventory and merchandise in service.",following identification of the material weakness and prior to filing this annual report on form <num> k we completed substantive procedures for the year ended <month> <num> <year> over our revenue accounts receivable supply inventory and merchandise in service,2023-08-26,717954,"our independent registered accounting firm, ernst & young llp has issued an adverse audit report on the effectiveness of our internal control over financial reporting as of august 26, 2023, which is included in item 8 of this annual report on form 10-k.",our independent registered accounting firm ernst young llp has issued an adverse audit report on the effectiveness of our internal control over financial reporting as of <month> <num> <year> which is included in item <num> of this annual report on form <num> k,261,0,0,REMEDIATION,0,other,0,1,0,False,False,14.0,0,0,trainval,OTHER,0.4425221048629479,0.0981583050658609,0.459319590071191,0.459319590071191,0.016797485208243,1,0,e5_logreg,1.523882924720566,ambiguous,substantive procedures can read as temporary response or status,1
529,0001140098_2013_4,19,remediation of material weakness — technical accounting related to derivative accounting.,remediation of material weakness technical accounting related to derivative accounting,2013-12-31,1140098,"other than as described below, there was no change in our internal control over financial reporting during the fourth quarter of 2013 that has materially affected, or is reasonably likely to materially affect, our internal control over financial reporting.",other than as described below there was no change in our internal control over financial reporting during the fourth quarter of <year> that has materially affected or is reasonably likely to materially affect our internal control over financial reporting,86,1,0,REMEDIATION,0,other,0,1,0,False,True,19.0,0,0,trainval,ISSUE,0.4574495376646837,0.1055349320765122,0.4370155302588041,0.4574495376646837,0.0204340074058796,1,0,e5_logreg,1.5221164549294368,needs_context,section header only,1
440,0001014739_2005_4,53,"as of december 31, 2005, we had multiple community pharmacy systems — each with a unique pharmacy dispensing, revenue transaction and receivables process.",as of <month> <num> <year> we had multiple community pharmacy systems each with a unique pharmacy dispensing revenue transaction and receivables process,2005-12-31,1014739,we will monitor adherence to these system and manual controls.,we will monitor adherence to these system and manual controls,152,0,0,REMEDIATION,0,other,0,1,0,False,False,28.0,0,0,trainval,REMEDIATION,0.1316967941492423,0.4501328271675202,0.4181703786832373,0.4501328271675202,0.0319624484842828,1,0,e5_logreg,1.517904724348197,ambiguous,describes fragmented systems and can read as issue/background,1
334,0000317477_2010_4,23,"(4) in march 2010, the company implemented a financial planning and analysis (fp&a) process, which included creating a complete consolidated and departmental fiscal 2010 annual budget.",<num> in <month> <year> the company implemented a financial planning and analysis fp a process which included creating a complete consolidated and departmental fiscal <year> annual budget,2010-09-30,317477,"transactions are now processed and reported by the accounting department, our legal department reviews contractual terms, and accounting executives perform a complete review of inputs and outputs prior to recording in the general ledger.",transactions are now processed and reported by the accounting department our legal department reviews contractual terms and accounting executives perform a complete review of inputs and outputs prior to recording in the general ledger,187,0,0,OTHER,0,background,0,0,0,False,False,35.0,0,1,test,REMEDIATION,0.0396332585229966,0.4809917883088253,0.4793749531681779,0.4809917883088253,0.0016168351406473,1,0,e5_logreg,1.5173913765505274,clear_remediation,implemented fp&a process is concrete action,0
610,0000317788_2016_4,20,the cao hired during fiscal 2015 was with the company for all of fiscal 2016 and through the year end close process.,the cao hired during fiscal <year> was with the company for all of fiscal <year> and through the year end close process,2016-03-31,317788,david wesch is now our current acting cao).,david wesch is now our current acting cao,119,1,0,REMEDIATION,0,other,0,1,0,False,False,15.0,0,0,trainval,OTHER,0.047260655226607,0.4739974538915941,0.4787418908817988,0.4787418908817988,0.0047444369902047,1,0,e5_logreg,1.5165136721279964,ambiguous,CAO tenure sentence reads as staffing status more than direct action,1
1539,0000315545_2016_4,39,dees during this period appear to have been altered.,dees during this period appear to have been altered,2016-12-31,315545,"dees did not produce receipts for most of the travel expense advances he received from 2013 to 2015, and some receipts produced by dr.",dees did not produce receipts for most of the travel expense advances he received from <year> to <year> and some receipts produced by dr,51,1,0,OTHER,0,background,0,0,0,False,False,43.0,0,1,trainval,OTHER,0.4795902891804735,0.0377616459803688,0.4826480648391576,0.4826480648391576,0.0030577756586841,1,0,e5_logreg,1.5142941595021582,clear_issue,altered receipts describes misconduct/problem,0
573,0001285224_2010_4,23,the consolidated financial statements contained in this annual report on form 10-k reflect such material adjustments.,the consolidated financial statements contained in this annual report on form <num> k reflect such material adjustments,2010-12-31,1285224,"in addition, there was an increase in the classification of nonperforming loans of $6.6 million.",in addition there was an increase in the classification of nonperforming loans of $ <num> <num> million,119,1,0,ISSUE,0,other,1,0,0,False,False,26.0,0,0,trainval,OTHER,0.489538902625702,0.0196765417289667,0.4907845556453312,0.4907845556453312,0.0012456530196292,1,0,e5_logreg,1.5079697913350396,ambiguous,material adjustments sentence sits on issue vs effect boundary,1
1357,0000835011_2006_4,42,the cfo has performed this review throughout the fiscal year.,the cfo has performed this review throughout the fiscal year,2006-06-30,835011,"· management has performed monthly analyses of the maintenance and electrical materials and chemicals accounts where significant variances are researched, resolved and documented.",management has performed monthly analyses of the maintenance and electrical materials and chemicals accounts where significant variances are researched resolved and documented,60,1,0,OTHER,0,background,0,0,0,False,False,43.0,0,1,test,REMEDIATION,0.0203046440770593,0.490869354013056,0.4888260019098846,0.490869354013056,0.0020433521031714,1,0,e5_logreg,1.5070872938837727,clear_remediation,ongoing CFO review is a concrete monitoring action,0
1623,0001376339_2019_4,93,"management established a framework for identifying, communicating and remediating internal control deficiencies, which includes appropriate escalation of issues to appropriate stakeholders in the internal control framework and communication of remediation status, as relevant, to the board of directors on a regular basis.",management established a framework for identifying communicating and remediating internal control deficiencies which includes appropriate escalation of issues to appropriate stakeholders in the internal control framework and communication of remediation status as relevant to the board of directors on a regular basis,2019-12-31,1376339,"the internal audit department identified and hired internal resources with the appropriate level of competency, who are tasked with continually evaluating and monitoring the effectiveness of the company's internal controls over financial reporting.",the internal audit department identified and hired internal resources with the appropriate level of competency who are tasked with continually evaluating and monitoring the effectiveness of the company s internal controls over financial reporting,317,0,0,REMEDIATION,0,other,0,1,0,False,True,12.0,0,0,test,REMEDIATION,0.015807371050239,0.4924712153103012,0.4917214136394598,0.4924712153103012,0.0007498016708413,1,0,e5_logreg,1.5067789830188574,clear_remediation,framework and escalation process are concrete control actions,0
489,0000067279_2013_4,11,the company and its board of directors take the control and integrity of the company¡¯s financial statements seriously and believe that it is essential to maintain a strong internal control environment.,the company and its board of directors take the control and integrity of the company ¯s financial statements seriously and believe that it is essential to maintain a strong internal control environment,2013-12-31,67279,"kpmg llp, an independent registered public accounting firm, has issued an adverse auditors¡¯ report on management¡¯s assessment of the company¡¯s internal control over financial reporting as of december 31, 2013, which is included elsewhere in this form 10-k.",kpmg llp an independent registered public accounting firm has issued an adverse auditors ¯ report on management ¯s assessment of the company ¯s internal control over financial reporting as of <month> <num> <year> which is included elsewhere in this form <num> k,201,0,0,REMEDIATION,0,other,0,1,0,False,False,10.0,0,0,trainval,OTHER,0.0161052985263655,0.4909549317831208,0.4929397696905136,0.4929397696905136,0.0019848379073927,1,0,e5_logreg,1.5050753924020936,ambiguous,control-integrity commitment is broad status language,1
829,0000874734_2005_4,3,table of contents. purposes in accordance with accounting principles generally accepted in the united states of america.,table of contents purposes in accordance with accounting principles generally accepted in the united states of america,2005-12-31,874734,"as defined in rules 13a-15. and 15d-15. under the exchange act, internal control over financial reporting is a process designed by, or supervised by, the company’s principal executive and principal financial officers, and effected by the company’s board of directors, management and other personnel, to provide reasonable assurance regarding the reliability of financial reporting and the preparation of financial statements for external 49 .",as defined in rules 13a <num> and 15d <num> under the exchange act internal control over financial reporting is a process designed by or supervised by the company s principal executive and principal financial officers and effected by the company s board of directors management and other personnel to provide reasonable assurance regarding the reliability of financial reporting and the preparation of financial statements for external <num>,118,1,0,OTHER,0,background,0,0,0,False,False,22.0,0,1,trainval,REMEDIATION,0.107387446169909,0.4633186682184696,0.4292938856116212,0.4633186682184696,0.0340247826068483,1,0,e5_logreg,1.5026565491746822,needs_context,definition/OCR fragment,1
415,0001014739_2005_4,28,"management remediation plan given the material weaknesses, management performed additional analysis and procedures to ensure that our consolidated financial statements are presented fairly in conformity with generally accepted accounting principles.",management remediation plan given the material weaknesses management performed additional analysis and procedures to ensure that our consolidated financial statements are presented fairly in conformity with generally accepted accounting principles,2005-12-31,1014739,"as a result of the material weaknesses described in the preceding paragraphs, our management believes that as of december 31, 2005, our internal control over financial reporting was not effective based on the coso criteria.",as a result of the material weaknesses described in the preceding paragraphs our management believes that as of <month> <num> <year> our internal control over financial reporting was not effective based on the coso criteria,247,0,0,REMEDIATION,0,other,0,1,0,False,True,28.0,0,0,trainval,REMEDIATION,0.173236995945553,0.4422499559331197,0.3845130481213272,0.4422499559331197,0.0577369078117925,1,0,e5_logreg,1.5000131362550877,ambiguous,additional procedures can read as compensating action or status summary,1
441,0001014739_2005_4,54,"in 2006, we intend to consolidate to one community pharmacy platform.",in <year> we intend to consolidate to one community pharmacy platform,2005-12-31,1014739,"as of december 31, 2005, we had multiple community pharmacy systems — each with a unique pharmacy dispensing, revenue transaction and receivables process.",as of <month> <num> <year> we had multiple community pharmacy systems each with a unique pharmacy dispensing revenue transaction and receivables process,69,1,0,REMEDIATION,0,other,0,1,0,False,False,28.0,0,0,trainval,OTHER,0.0279960403861772,0.4807449472237537,0.4912590123900691,0.4912590123900691,0.0105140651663154,1,0,e5_logreg,1.4982269224436155,clear_remediation,intent to consolidate platforms is a concrete planned fix,0
967,0000799850_2025_4,12,the scope of management’s assessment of the effectiveness of the company’s internal control over financial reporting did not include the internal controls over financial reporting of texas auto center.,the scope of management s assessment of the effectiveness of the company s internal control over financial reporting did not include the internal controls over financial reporting of texas auto center,2025-04-30,799850,"further, the company completed the acquisition of texas auto center on june 3, 2024.",further the company completed the acquisition of texas auto center on <month> <num> <year>,200,0,0,OTHER,0,background,0,0,0,False,False,16.0,0,1,trainval,ISSUE,0.4938260027600341,0.0212489551276534,0.4849250421123125,0.4938260027600341,0.0089009606477215,1,0,e5_logreg,1.4972730365922444,ambiguous,scope exclusion can read as status/background rather than issue,1
1280,0001296205_2016_4,3,"internal control over financial reporting includes those policies and procedures that. &#9679;pertain to the maintenance of records that in reasonable detail accurately and fairly reflect the transactions and dispositions of our assets; &#9679;provide reasonable assurance that transactions are recorded as necessary to permit preparation of financial statements in accordance with generally accepted accounting principles and our receipts and expenditures are being made only in accordance with authorization of our management and directors; and &#9679;provide reasonable assurance regarding prevention or timely detection of unauthorized acquisition, use or disposition of assets that could have a material effect on our consolidated financial statements.",internal control over financial reporting includes those policies and procedures that <year> pertain to the maintenance of records that in reasonable detail accurately and fairly reflect the transactions and dispositions of our assets <year> provide reasonable assurance that transactions are recorded as necessary to permit preparation of financial statements in accordance with generally accepted accounting principles and our receipts and expenditures are being made only in accordance with authorization of our management and directors and <year> provide reasonable assurance regarding prevention or timely detection of unauthorized acquisition use or disposition of assets that could have a material effect on our consolidated financial statements,2016-12-31,1296205,management’s report on internal control over financial reporting (amounts in thousands) our management is responsible for establishing and maintaining adequate internal control over financial reporting as defined in rule 13a-15. under the exchange act.,management s report on internal control over financial reporting amounts in thousands our management is responsible for establishing and maintaining adequate internal control over financial reporting as defined in rule 13a <num> under the exchange act,752,0,0,OTHER,0,background,0,0,0,False,False,14.0,0,1,trainval,OTHER,0.088951524844038,0.4392929243858923,0.4717555507700695,0.4717555507700695,0.0324626263841771,1,0,e5_logreg,1.4957818228457531,clear_background,definition/framework text,0
568,0001285224_2010_4,18,our former chief executive officer resigned following the revelation of these activities to our board of directors and was replaced by our present chief executive officer.,our former chief executive officer resigned following the revelation of these activities to our board of directors and was replaced by our present chief executive officer,2010-12-31,1285224,"additionally, these processes lacked effective supervision and oversight by the former chief executive officer and other lending management personnel.",additionally these processes lacked effective supervision and oversight by the former chief executive officer and other lending management personnel,170,0,0,OTHER,0,background,0,0,0,False,False,26.0,0,1,trainval,OTHER,0.3055103027294774,0.2888204947675942,0.4056692025029283,0.4056692025029283,0.1001588997734508,1,0,e5_logreg,1.494171897723621,clear_background,executive change background sentence,0
447,0001014739_2005_4,60,the transaction volume exceeded our human resource capacity.,the transaction volume exceeded our human resource capacity,2005-12-31,1014739,"table of contents. former employees, and created new processes.",table of contents former employees and created new processes,59,1,0,REMEDIATION,0,other,0,1,0,False,False,28.0,0,0,trainval,ISSUE,0.4725513824427314,0.4376819685418502,0.0897666490154184,0.4725513824427314,0.0348694139008812,1,0,e5_logreg,1.4925792036563874,clear_issue,capacity constraint is a direct problem statement,0
784,0001754195_2023_4,3,"material weakness in internal control over financial reporting as of december 31, 2023, the following material weaknesses have been identified.",material weakness in internal control over financial reporting as of <month> <num> <year> the following material weaknesses have been identified,2023-12-31,1754195,"management’s report on internal control over financial reporting as of december 31, 2023, our management carried out an evaluation, under the supervision and with the participation of our ceo and cfo, of the effectiveness of the design and operation of our controls over financial reporting and procedures using the criteria set forth by the committee of sponsoring organizations of the treadway commission (“coso”) in internal control-integrated framework (2013).",management s report on internal control over financial reporting as of <month> <num> <year> our management carried out an evaluation under the supervision and with the participation of our ceo and cfo of the effectiveness of the design and operation of our controls over financial reporting and procedures using the criteria set forth by the committee of sponsoring organizations of the treadway commission coso in internal control integrated framework <year>,144,0,0,OTHER,0,status,0,0,0,False,False,8.0,0,1,trainval,OTHER,0.4939723836434682,0.0052988820089654,0.5007287343475664,0.5007287343475664,0.0067563507040981,1,0,e5_logreg,1.4925149149483354,needs_context,lead-in issue sentence introducing list below,1
1044,0001129633_2015_4,46,gaap to universal life reserves.,gaap to universal life reserves,2015-12-31,1129633,ineffective controls over the application of u.s.,ineffective controls over the application of u s,31,1,0,REMEDIATION,0,other,0,1,0,False,False,9.0,0,0,test,OTHER,0.146622047167477,0.3988733070534085,0.4545046457791143,0.4545046457791143,0.0556313387257058,1,0,e5_logreg,1.4898640154951797,needs_context,fragment only,1
1035,0001129633_2015_4,37,"gaap accounting, life insurance accounting, and sec financial reporting requirements.",gaap accounting life insurance accounting and sec financial reporting requirements,2015-12-31,1129633,&#9702; the company has hired both staff and management within corporate finance and other parts of the organization that have background and experience in u.s.,<year> the company has hired both staff and management within corporate finance and other parts of the organization that have background and experience in u s,82,1,0,REMEDIATION,0,other,0,1,0,False,False,9.0,0,0,test,REMEDIATION,0.2521723302011645,0.4194157909734906,0.3284118788253448,0.4194157909734906,0.0910039121481458,1,0,e5_logreg,1.4895802968783636,needs_context,continuation fragment from prior sentence,1
1132,0001624322_2024_4,22,"as management is responsible for maintaining effective internal control over financial reporting, and for the assessment of the effectiveness of internal control over financial reporting, we understand the importance of developing a remediation plan with our third party service provider that is aligned with management and overseen by the audit committee of our board of directors.",as management is responsible for maintaining effective internal control over financial reporting and for the assessment of the effectiveness of internal control over financial reporting we understand the importance of developing a remediation plan with our third party service provider that is aligned with management and overseen by the audit committee of our board of directors,2024-12-31,1624322,"management’s remediation plan as noted above, during management’s assessment of internal control over financial reporting, a material weakness was identified related to the design and operation of itgcs at our third party service provider.",management s remediation plan as noted above during management s assessment of internal control over financial reporting a material weakness was identified related to the design and operation of itgcs at our third party service provider,379,0,0,REMEDIATION,0,other,0,1,0,False,True,21.0,0,0,trainval,OTHER,0.005610381092736,0.492172623783748,0.5022169951235159,0.5022169951235159,0.0100443713397679,1,0,e5_logreg,1.4877386335367162,ambiguous,plan-development commitment is broad and not a direct action,1
